Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,ValidPostalCode,FullName
618390,Fabiola,Microni,Fabiola Microni,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Female,Bachelor,Suburban,67197.0,Single,Aurora,2016-12-23,,13111.11,Standard,True,Fabiola Microni
814112,Evonne,Stady,Evonne Stady,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,Bachelor,Rural,67197.0,Single,Aurora,2020-10-06,,13111.11,Standard,True,Evonne Stady
221361,Yanira,Syrstad,Yanira Syrstad,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Male,High School or Below,Suburban,11854.0,Married,Aurora,2016-07-13,2019-09-15,13118.74,Standard,True,Yanira Syrstad
277565,Lisabeth,Burce,Lisabeth Burce,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Female,High School or Below,Suburban,11854.0,Married,Aurora,2017-10-08,,13118.74,Standard,True,Lisabeth Burce
900753,Bonny,Bunde,Bonny Bunde,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,Bachelor,Suburban,68562.0,Married,Aurora,2017-10-27,2020-12-08,13151.83,Standard,True,Bonny Bunde
377928,Iraida,Grodin,Iraida Grodin,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Male,Bachelor,Urban,72517.0,Married,Aurora,2021-09-16,,13156.75,Standard,True,Iraida Grodin
328116,Tammie,Cacciatori,Tammie Cacciatori,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,Bachelor,Urban,94125.0,Married,Aurora,2016-01-20,,13160.34,Standard,True,Tammie Cacciatori
609664,Virgen,Lorton,Virgen Lorton,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Male,Bachelor,Urban,94125.0,Married,Aurora,2021-08-27,,13160.34,Standard,True,Virgen Lorton
192994,Noemi,Pakele,Noemi Pakele,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,Male,High School or Below,Suburban,21513.0,Married,Aurora,2017-03-20,,13171.01,Standard,True,Noemi Pakele
298671,Davida,Argro,Davida Argro,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Male,High School or Below,Urban,21513.0,Married,Aurora,2016-09-19,,13171.01,Standard,True,Davida Argro
805598,Clorinda,Adels,Clorinda Adels,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,Bachelor,Rural,80237.0,Married,Aurora,2021-04-15,,13178.43,2021 Promotion,True,Clorinda Adels
301603,Brianne,Braud,Brianne Braud,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Female,College,Urban,0.0,Single,Aurora,2016-10-11,,13197.93,Standard,True,Brianne Braud
675240,Kraig,Reasons,Kraig Reasons,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Male,College,Suburban,0.0,Single,Aurora,2019-01-28,2019-09-28,13197.93,Standard,False,Kraig Reasons
852012,Manda,Rahman,Manda Rahman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,College,Urban,0.0,Single,Aurora,2017-11-30,2018-07-30,13197.93,Standard,True,Manda Rahman
307047,Meg,Weflen,Meg Weflen,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Female,Bachelor,Urban,74656.0,Divorced,Aurora,2019-06-22,2021-05-15,13211.01,Standard,True,Meg Weflen
847772,Andree,Whal,Andree Whal,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,Male,Doctor,Urban,29504.0,Married,Aurora,2016-06-05,,13220.8,Standard,True,Andree Whal
683503,Tanner,Mencl,Tanner Mencl,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Male,Bachelor,Suburban,37534.0,Married,Aurora,2019-01-05,,13223.04,Standard,True,Tanner Mencl
220794,Elna,Morice,Elna Morice,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Male,Bachelor,Urban,25074.0,Married,Aurora,2018-07-20,,13248.64,Standard,True,Elna Morice
655995,Evonne,Malekan,Evonne Malekan,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Male,Bachelor,Urban,34482.0,Married,Aurora,2015-09-28,,13265.96,Standard,True,Evonne Malekan
757416,Leon,Weckman,Leon Weckman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,Bachelor,Urban,28727.0,Married,Aurora,2015-07-15,,13270.94,Standard,True,Leon Weckman
826589,Hiram,Altman,Hiram Altman,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Male,Bachelor,Rural,28727.0,Married,Aurora,2018-11-26,,13270.94,Standard,True,Hiram Altman
703104,Shane,Zeyer,Shane Zeyer,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Female,College,Urban,0.0,Single,Aurora,2015-06-24,,13283.86,Standard,False,Shane Zeyer
523399,Sylvie,Fevig,Sylvie Fevig,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,Bachelor,Suburban,68009.0,Divorced,Aurora,2020-08-01,2021-03-29,13295.6,Standard,True,Sylvie Fevig
648586,Paola,Diserens,Paola Diserens,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,Bachelor,Rural,88430.0,Married,Aurora,2019-05-28,,13297.64,Standard,True,Paola Diserens
124931,Kyla,Quezad,Kyla Quezad,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Female,Bachelor,Rural,50631.0,Married,Aurora,2018-04-25,2019-02-24,13297.71,Standard,True,Kyla Quezad
575833,Iva,Coatie,Iva Coatie,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Male,Bachelor,Suburban,50631.0,Married,Aurora,2019-05-14,,13297.71,Standard,True,Iva Coatie
161956,Meagan,Cower,Meagan Cower,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Female,Bachelor,Rural,39017.0,Married,Aurora,2020-12-16,2021-08-16,13306.18,Standard,True,Meagan Cower
489279,Oralia,Begeal,Oralia Begeal,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Male,Bachelor,Urban,39017.0,Married,Aurora,2016-12-03,,13306.18,Standard,True,Oralia Begeal
880805,Jane,Musquiz,Jane Musquiz,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Female,College,Urban,0.0,Married,Aurora,2021-04-14,,13352.56,2021 Promotion,True,Jane Musquiz
867757,Enriqueta,Bellows,Enriqueta Bellows,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,College,Suburban,0.0,Divorced,Aurora,2019-05-22,,13357.45,Standard,True,Enriqueta Bellows
652518,Karissa,Maisano,Karissa Maisano,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Male,Bachelor,Rural,57335.0,Married,Aurora,2019-10-27,,13367.87,Standard,True,Karissa Maisano
207001,Lissa,Kozeliski,Lissa Kozeliski,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Male,Bachelor,Suburban,88706.0,Married,Aurora,2018-07-04,,13372.02,Standard,True,Lissa Kozeliski
975846,Aide,Ziernicki,Aide Ziernicki,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Female,Bachelor,Rural,88706.0,Married,Aurora,2015-07-20,,13372.02,Standard,True,Aide Ziernicki
198010,Rupert,Lor,Rupert Lor,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,College,Rural,0.0,Single,Aurora,2018-05-03,,13372.33,Standard,True,Rupert Lor
543285,Wan,Goffe,Wan Goffe,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Male,College,Suburban,0.0,Single,Aurora,2019-12-13,,13379.81,Standard,True,Wan Goffe
432843,Lamont,Koves,Lamont Koves,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Female,Bachelor,Suburban,26140.0,Married,Aurora,2020-05-05,,13411.31,Standard,True,Lamont Koves
373242,Fredda,Driever,Fredda Driever,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,College,Suburban,0.0,Divorced,Aurora,2020-11-07,,13419.4,Standard,True,Fredda Driever
263246,Iris,Plocher,Iris Plocher,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Female,Bachelor,Suburban,65024.0,Married,Aurora,2019-02-19,,13422.06,Standard,True,Iris Plocher
110065,German,Russo,German Russo,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Male,Bachelor,Suburban,68956.0,Single,Aurora,2021-03-27,,13432.0,2021 Promotion,False,German Russo
172491,Mayme,Mouzas,Mayme Mouzas,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Female,Master,Suburban,26708.0,Divorced,Aurora,2021-07-10,2019-03-10,13447.37,Standard,True,Mayme Mouzas
200519,Lana,Hineman,Lana Hineman,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,Bachelor,Urban,43720.0,Single,Aurora,2019-09-15,,13448.81,Standard,True,Lana Hineman
788001,Kellie,Nettleton,Kellie Nettleton,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,College,Urban,0.0,Single,Aurora,2019-02-02,,13450.96,Standard,True,Kellie Nettleton
103383,Sharan,Gradillas,Sharan Gradillas,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Male,Doctor,Suburban,11432.0,Married,Aurora,2018-06-16,2019-02-16,13466.92,Standard,True,Sharan Gradillas
600712,Kacie,Goldstein,Kacie Goldstein,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Female,Doctor,Suburban,11432.0,Married,Aurora,2020-05-06,,13466.92,Standard,True,Kacie Goldstein
666189,Desiree,Brindisi,Desiree Brindisi,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,Doctor,Suburban,11432.0,Married,Aurora,2021-03-19,,13466.92,2021 Promotion,True,Desiree Brindisi
738473,Pete,Melrose,Pete Melrose,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,Female,Doctor,Urban,11432.0,Married,Aurora,2016-11-13,2021-05-09,13466.92,Standard,True,Pete Melrose
256003,Rosie,Umholtz,Rosie Umholtz,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,College,Rural,0.0,Single,Aurora,2015-09-11,,13494.76,Standard,True,Rosie Umholtz
881000,Renata,Burbank,Renata Burbank,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Female,College,Rural,0.0,Single,Aurora,2015-07-03,,13494.76,Standard,True,Renata Burbank
889569,Adalberto,Wainio,Adalberto Wainio,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Male,Bachelor,Suburban,57222.0,Married,Aurora,2016-05-30,,13502.63,Standard,True,Adalberto Wainio
165742,Shena,Tugade,Shena Tugade,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Male,College,Suburban,0.0,Single,Aurora,2019-03-06,,13552.78,Standard,True,Shena Tugade
576074,Raymundo,Muraco,Raymundo Muraco,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Male,Bachelor,Urban,98036.0,Married,Aurora,2018-05-31,,13559.39,Standard,True,Raymundo Muraco
942017,Velia,Siemer,Velia Siemer,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Female,Bachelor,Urban,98036.0,Married,Aurora,2020-02-13,2020-10-13,13559.39,Standard,True,Velia Siemer
315235,Damian,Sichta,Damian Sichta,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,High School or Below,Rural,29095.0,Divorced,Aurora,2019-12-29,,13561.2,Standard,True,Damian Sichta
426429,Susana,Sacramed,Susana Sacramed,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Female,High School or Below,Suburban,29095.0,Divorced,Aurora,2019-06-07,,13561.2,Standard,True,Susana Sacramed
602275,Josefine,Clelland,Josefine Clelland,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Male,Bachelor,Urban,67060.0,Single,Aurora,2020-01-20,2020-09-20,13623.62,Standard,True,Josefine Clelland
116732,Patti,Mavai,Patti Mavai,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Male,Bachelor,Urban,55588.0,Married,Aurora,2020-12-25,,13681.71,Standard,True,Patti Mavai
436010,Leslie,Coonse,Leslie Coonse,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,College,Rural,0.0,Single,Aurora,2019-04-10,,13727.8,Standard,True,Leslie Coonse
745920,Elvira,Fenceroy,Elvira Fenceroy,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Female,College,Rural,0.0,Single,Aurora,2020-07-03,,13727.8,Standard,True,Elvira Fenceroy
988638,Anastasia,Mrnak,Anastasia Mrnak,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,College,Suburban,0.0,Single,Aurora,2017-09-14,,13727.8,Standard,True,Anastasia Mrnak
285335,Elmira,Finkler,Elmira Finkler,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,Doctor,Urban,16181.0,Divorced,Aurora,2018-06-09,,13736.13,Standard,True,Elmira Finkler
722003,Luella,Wygant,Luella Wygant,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Female,Doctor,Rural,16181.0,Divorced,Aurora,2019-10-06,,13736.13,Standard,True,Luella Wygant
770452,Akilah,Urbano,Akilah Urbano,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Male,Doctor,Suburban,16181.0,Divorced,Aurora,2020-04-24,,13736.13,Standard,True,Akilah Urbano
195960,Ladawn,Mor,Ladawn Mor,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Female,Bachelor,Suburban,90343.0,Single,Aurora,2016-07-21,,13742.54,Standard,True,Ladawn Mor
390297,Lora,Vanslyke,Lora Vanslyke,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,Male,Bachelor,Suburban,82753.0,Married,Aurora,2021-07-07,,13749.37,Standard,True,Lora Vanslyke
655957,Candida,Bonadio,Candida Bonadio,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Male,High School or Below,Suburban,15340.0,Divorced,Aurora,2018-01-07,,13755.54,Standard,True,Candida Bonadio
257417,Hilario,Tomsche,Hilario Tomsche,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Female,Master,Suburban,16794.0,Single,Aurora,2015-10-10,,13759.15,Standard,True,Hilario Tomsche
599394,Sheila,Burson,Sheila Burson,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Male,Bachelor,Rural,59207.0,Single,Aurora,2021-05-19,,13770.98,Standard,True,Sheila Burson
953198,Emmy,Lounsbury,Emmy Lounsbury,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Male,Bachelor,Suburban,59207.0,Single,Aurora,2019-03-18,,13770.98,Standard,True,Emmy Lounsbury
728228,Blossom,Lofte,Blossom Lofte,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Female,Bachelor,Urban,62634.0,Single,Aurora,2018-04-21,,13776.74,Standard,True,Blossom Lofte
863459,Jeanmarie,Azznara,Jeanmarie Azznara,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Male,Bachelor,Suburban,25708.0,Divorced,Aurora,2019-02-10,,13780.49,Standard,True,Jeanmarie Azznara
901461,Carisa,Rohlman,Carisa Rohlman,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Male,Bachelor,Rural,42780.0,Single,Aurora,2021-07-26,,13798.48,Standard,True,Carisa Rohlman
460894,Chasity,Harland,Chasity Harland,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Female,High School or Below,Urban,29658.0,Divorced,Aurora,2017-03-03,,13840.16,Standard,True,Chasity Harland
307032,Lovie,Cicerchia,Lovie Cicerchia,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Male,Bachelor,Suburban,96950.0,Married,Aurora,2019-09-02,2020-05-02,13862.1,Standard,True,Lovie Cicerchia
486909,Wallace,Bergerson,Wallace Bergerson,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,College,Urban,0.0,Single,Aurora,2017-06-14,2021-09-21,13864.38,Standard,True,Wallace Bergerson
160740,Hermine,Taney,Hermine Taney,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Male,Bachelor,Urban,28432.0,Married,Aurora,2019-06-18,,13869.93,Standard,True,Hermine Taney
326028,Reggie,Boyarski,Reggie Boyarski,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Male,Bachelor,Suburban,28432.0,Married,Aurora,2021-07-23,,13869.93,Standard,True,Reggie Boyarski
573681,Roger,Conlogue,Roger Conlogue,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,Male,Bachelor,Suburban,28432.0,Married,Aurora,2019-07-17,,13869.93,Standard,True,Roger Conlogue
815841,Qiana,Delouise,Qiana Delouise,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Male,Bachelor,Rural,28432.0,Married,Aurora,2021-02-01,2021-10-01,13869.93,2021 Promotion,True,Qiana Delouise
981195,Giovanni,Pantle,Giovanni Pantle,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Male,Doctor,Rural,17961.0,Married,Aurora,2017-08-05,,13881.04,Standard,True,Giovanni Pantle
333064,Lisabeth,Isacs,Lisabeth Isacs,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,Male,Bachelor,Rural,42305.0,Married,Aurora,2018-09-29,,13891.74,Standard,True,Lisabeth Isacs
792103,Jaimee,Solian,Jaimee Solian,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Male,Bachelor,Suburban,42305.0,Married,Aurora,2021-02-24,,13891.74,2021 Promotion,True,Jaimee Solian
426223,Lavone,Pannell,Lavone Pannell,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,High School or Below,Suburban,24378.0,Married,Aurora,2020-01-02,,13897.39,Standard,True,Lavone Pannell
545410,Kerry,Zehner,Kerry Zehner,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Female,Bachelor,Suburban,64113.0,Divorced,Aurora,2018-07-05,2021-05-24,13918.53,Standard,True,Kerry Zehner
990218,Arielle,Vitorino,Arielle Vitorino,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,Female,Bachelor,Rural,90279.0,Divorced,Aurora,2020-05-13,,13955.57,Standard,True,Arielle Vitorino
614000,Phylicia,Summerford,Phylicia Summerford,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Female,Bachelor,Suburban,22354.0,Married,Aurora,2019-07-31,,13989.85,Standard,False,Phylicia Summerford
377444,Marielle,Bright,Marielle Bright,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,Bachelor,Rural,48245.0,Married,Aurora,2018-11-25,2020-07-30,13995.69,Standard,True,Marielle Bright
721406,Jessica,Topel,Jessica Topel,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,Bachelor,Rural,48245.0,Married,Aurora,2015-05-09,,13995.69,Standard,True,Jessica Topel
302258,Becki,Soehl,Becki Soehl,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Male,Bachelor,Suburban,36523.0,Married,Aurora,2018-08-13,,14010.53,Standard,True,Becki Soehl
101487,Hilaria,Katzenbach,Hilaria Katzenbach,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Male,Bachelor,Urban,81872.0,Married,Aurora,2015-12-09,,14024.36,Standard,True,Hilaria Katzenbach
286636,Elvin,Suddarth,Elvin Suddarth,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Female,Bachelor,Suburban,81872.0,Married,Aurora,2015-04-01,,14024.36,Standard,True,Elvin Suddarth
397934,Tiesha,Kukler,Tiesha Kukler,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Female,Bachelor,Urban,81872.0,Married,Aurora,2020-08-16,,14024.36,Standard,True,Tiesha Kukler
406252,Hosea,Riculfy,Hosea Riculfy,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Female,Bachelor,Rural,81872.0,Married,Aurora,2021-03-12,,14024.36,2021 Promotion,True,Hosea Riculfy
555118,Randolph,Genao,Randolph Genao,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Urban,81872.0,Married,Aurora,2017-12-19,,14024.36,Standard,True,Randolph Genao
874267,Mariano,Shandy,Mariano Shandy,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Male,Bachelor,Urban,81872.0,Married,Aurora,2017-10-20,,14024.36,Standard,True,Mariano Shandy
182235,Ricarda,Soldow,Ricarda Soldow,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Male,Bachelor,Rural,58092.0,Married,Aurora,2019-11-09,,14031.7,Standard,True,Ricarda Soldow
290620,Silva,Guarriello,Silva Guarriello,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,Bachelor,Urban,58092.0,Married,Aurora,2021-05-04,,14031.7,Standard,True,Silva Guarriello
697393,Annalisa,Wightman,Annalisa Wightman,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Male,Bachelor,Urban,91061.0,Married,Aurora,2019-11-27,2021-03-26,14031.7,Standard,True,Annalisa Wightman
829316,Jacquelyn,Faille,Jacquelyn Faille,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Female,Bachelor,Rural,25275.0,Single,Aurora,2015-06-18,,14065.3,Standard,True,Jacquelyn Faille
397099,Obdulia,Abramek,Obdulia Abramek,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Male,College,Suburban,0.0,Single,Aurora,2021-10-01,,14084.49,Standard,True,Obdulia Abramek
886439,Barabara,Sankar,Barabara Sankar,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Male,College,Suburban,0.0,Single,Aurora,2019-12-27,,14084.49,Standard,True,Barabara Sankar
161338,Coralee,Keyt,Coralee Keyt,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,Bachelor,Suburban,28327.0,Single,Aurora,2016-05-04,,14131.12,Standard,True,Coralee Keyt
594598,Brooks,Olubunmi,Brooks Olubunmi,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Female,Bachelor,Suburban,31794.0,Divorced,Aurora,2021-03-06,,14137.23,2021 Promotion,True,Brooks Olubunmi
237312,Boyd,Flaggs,Boyd Flaggs,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Male,Bachelor,Urban,83235.0,Married,Aurora,2021-04-20,,14158.61,2021 Promotion,True,Boyd Flaggs
728302,Bethel,Hallauer,Bethel Hallauer,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,College,Suburban,0.0,Single,Aurora,2018-09-09,,14181.64,Standard,True,Bethel Hallauer
212602,Dann,Wenner,Dann Wenner,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Male,Bachelor,Suburban,25575.0,Married,Aurora,2021-04-20,,14191.6,2021 Promotion,True,Dann Wenner
929871,Sherie,Franciscus,Sherie Franciscus,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,Male,Bachelor,Rural,88178.0,Married,Aurora,2021-06-25,,14194.15,Standard,True,Sherie Franciscus
645508,Horace,Soellner,Horace Soellner,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Female,Bachelor,Urban,77738.0,Married,Aurora,2021-05-06,,14196.97,Standard,True,Horace Soellner
116999,Jonah,Santana,Jonah Santana,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Male,Bachelor,Urban,31650.0,Married,Aurora,2017-12-17,,14228.23,Standard,True,Jonah Santana
631854,Twanda,Stent,Twanda Stent,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Male,Bachelor,Rural,78046.0,Divorced,Aurora,2017-06-22,,14230.32,Standard,True,Twanda Stent
762671,Beth,Maciarello,Beth Maciarello,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,College,Urban,0.0,Single,Aurora,2020-09-27,,14246.15,Standard,True,Beth Maciarello
969938,Elanor,Wattenbarger,Elanor Wattenbarger,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Male,College,Rural,0.0,Married,Aurora,2015-07-22,,14260.91,Standard,True,Elanor Wattenbarger
290564,Kathrine,Mullens,Kathrine Mullens,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Female,Doctor,Suburban,17157.0,Married,Aurora,2020-05-11,,14267.93,Standard,True,Kathrine Mullens
634615,Dollie,Varone,Dollie Varone,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Male,College,Suburban,0.0,Single,Aurora,2021-02-28,,14274.55,2021 Promotion,True,Dollie Varone
999524,Glenna,Serandos,Glenna Serandos,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,College,Suburban,0.0,Married,Aurora,2018-05-11,,14325.15,Standard,True,Glenna Serandos
